source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,"RT @GOP: The mainstream press can say all the negative things they want about the President. But the people know. They know taxes cut reg…,01-24-2020 12:18:56,7537,0,true,1220682393289416704",,,,,
Twitter for iPhone,RT @GOP: Support for President Trump continues to grow.Polls show that Americans are broadly opposed to impeachment.When Americans vote…,1/24/2020 12:18,7999,0,TRUE,1.22068E+18
Twitter for iPhone,RT @senatemajldr: It will be telling if the House managers try to get the Senate to pre-commit ourselves to supplementing the investigation…,1/24/2020 12:12,16095,0,TRUE,1.22068E+18
Twitter for iPhone,RT @RepLeeZeldin: #TBT #QuidProJoe TWO YEARS AGO TODAY! https://t.co/971Wtvsfk9,1/24/2020 12:11,15464,0,TRUE,1.22068E+18
Twitter for iPhone,RT @GOPLeader: Schiff’s doctrine = If at first you don’t succeed lie lie again.,1/24/2020 12:11,23866,0,TRUE,1.22068E+18
Twitter for iPhone,RT @GOPLeader: This sums up the last three years ↴President Trump working overtime to defend America.Democrats working overtime to defa…,1/24/2020 12:11,20730,0,TRUE,1.22068E+18
Twitter for iPhone,RT @RealCandaceO: LET’S GO AMERICA🇺🇸! After 2 years of fighting and challenging the status quo— I finally wrote it. The book Democrats do…,1/24/2020 12:07,38051,0,TRUE,1.22068E+18
Twitter for iPhone,RT @TomFitton: ENEMIES list? Targets of reported illegal monitoring by ousted Amb to Ukraine?   https://t.co/my2NV8TOgS@JackPosobiec@Dona…,1/24/2020 12:05,5176,0,TRUE,1.22068E+18
Twitter for iPhone,RT @dbongino: History: Trump to Become First President to Attend March for Life Rally  https://t.co/W6qVJz8lzF,1/24/2020 12:01,5840,0,TRUE,1.22068E+18
Twitter for iPhone,RT @dbongino: WATCH: WH Counsel Absolutely Destroys Democrats' Impeachment Argument https://t.co/ithEvu11rt,1/24/2020 11:59,4636,0,TRUE,1.22068E+18
Twitter for iPhone,RT @dbongino: No wonder Democrats don't want to talk about the Bidens...https://t.co/ZdhhkeXRuT,1/24/2020 11:59,7324,0,TRUE,1.22068E+18
Twitter for iPhone,RT @benfergusonshow: FOR THE DEMOCRATS WHO KEEP TALKING ABOUT “ABUSE OF POWER” THIS IS WHAT IT ACTUALLY LOOKS LIKE!,1/24/2020 11:58,10024,0,TRUE,1.22068E+18
Twitter for iPhone,RT @TomFitton: This interview with @Dbongino is your antidote to the Schiff sham impeachment show.....,1/24/2020 11:55,4704,0,TRUE,1.22068E+18
Twitter for iPhone,"RT @LouDobbs: Make sure to grab your copy of @peterschweizer’s newest book Profiles in Corruption: Abuse of Power by America’s Progressiv…,01-24-2020 11:50:29,3721,0,true,1220675234988208128",,,,,
Twitter for iPhone,RT @peterschweizer: https://t.co/CJ6DxfycND,1/24/2020 11:50,4329,0,TRUE,1.22068E+18
Twitter for iPhone,RT @GreggJarrett: Alleged “Whistleblower” Overheard in 2017 Planning How to Remove Trump https://t.co/PHefkqVsnZ,1/24/2020 11:49,6083,0,TRUE,1.22067E+18
Twitter for iPhone,RT @GreggJarrett: CNN Analyst Copies Schiff and Fabricates Conversations #FakeNews https://t.co/mnlWfCOYAA,1/24/2020 11:46,4407,0,TRUE,1.22067E+18
Twitter for iPhone,RT @GreggJarrett: #SchiffShow Lies About Impeachment “Evidence” Again https://t.co/NCs2Bok9Lj,1/24/2020 11:46,4708,0,TRUE,1.22067E+18
Twitter for iPhone,RT @GreggJarrett: This entire impeachment process has been the true 'abuse of power' for political gain by the Democrats and especially Nan…,1/24/2020 11:46,7874,0,TRUE,1.22067E+18
Twitter for iPhone,RT @GreggJarrett: New Poll Shows Dem’s Impeachment Hopes are Doomed https://t.co/orce2NkHM1,1/24/2020 11:45,5824,0,TRUE,1.22067E+18
Twitter for iPhone,“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews,1/24/2020 11:42,24691,92407,FALSE,1.22067E+18
Twitter for iPhone,“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews,1/24/2020 11:24,11738,56658,FALSE,1.22067E+18
Twitter for iPhone,Jeanne Mancini President March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews,1/24/2020 11:18,13215,59558,FALSE,1.22067E+18
Twitter Media Studio,https://t.co/MGwSfC6hC4,1/24/2020 3:48,11659,42655,FALSE,1.22055E+18
Twitter Media Studio,https://t.co/QNbBIAKFbk,1/24/2020 3:44,10746,37240,FALSE,1.22055E+18
Twitter for iPhone,Carlos will win big very exciting. Great for Florida great for USA! He has my complete and total Endorsement! https://t.co/6Rd5laSEkV,1/24/2020 2:52,13552,55310,FALSE,1.22054E+18
Twitter for iPhone,https://t.co/Acyh0HStm8,1/24/2020 2:40,82357,348328,FALSE,1.22054E+18
Twitter for iPhone,True! https://t.co/OPTBdNOQrD,1/23/2020 22:21,14742,59091,FALSE,1.22047E+18
Twitter for iPhone,That is a real fan. Thank you! https://t.co/1JWyoyiidW,1/23/2020 21:50,45346,250117,FALSE,1.22046E+18
Twitter for iPhone,On my way see you soon! https://t.co/6Rd5lbafJv,1/23/2020 21:11,10251,44736,FALSE,1.22045E+18
Twitter for iPhone,Crazy Bernie takes the lead in the Democrat Primaries but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?,1/23/2020 21:08,22470,123127,FALSE,1.22045E+18
Twitter for iPhone,Democrats are going to destroy your Social Security. I have totally left it alone as promised and will save it!,1/23/2020 21:08,26238,120441,FALSE,1.22045E+18
Twitter for iPhone,A poll of Radical Left Do Nothing Democrats just came out in Florida. Nice results! https://t.co/YYo9CxWsVH,1/23/2020 21:04,12736,49225,FALSE,1.22045E+18
Twitter for iPhone,I LOVE ALABAMA! https://t.co/ZDlBDehhvN,1/23/2020 21:03,9102,38541,FALSE,1.22045E+18
Twitter for iPhone,Interesting poll in Texas-13! #TX13 https://t.co/80uS2VaPGP,1/23/2020 21:02,6329,23931,FALSE,1.22045E+18
Twitter for iPhone,Close race in Kansas! https://t.co/m2ExF9vHKU,1/23/2020 21:01,5966,22637,FALSE,1.22045E+18
Twitter for iPhone,“President Trump shows us that electability is no match for electricity” by @KellyannePolls https://t.co/XQBir61WHO,1/23/2020 20:34,9431,37995,FALSE,1.22044E+18
Twitter for iPhone,“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer,1/23/2020 20:26,22255,95209,FALSE,1.22044E+18
Twitter for iPhone,The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.,1/23/2020 19:30,12361,50901,FALSE,1.22043E+18
Twitter for iPhone,The Democrats don’t want a Witness Trade because Shifty Schiff the Biden’s the fake Whistleblower(&amp; his lawyer) the second Whistleblower (who vanished after I released the Transcripts) the so-called “informer” &amp; many other Democrat disasters would be a BIG problem for them!,1/23/2020 18:18,25626,101480,FALSE,1.22041E+18
Twitter for iPhone,“This is all about undermining the next Election.” Liz Peek @FoxNews,1/23/2020 16:15,20214,94161,FALSE,1.22038E+18
Twitter for iPhone,RT @Jim_Jordan: Jordan: 'American people see right through' Adam Schiff's lies@SeanHannity @RepMarkMeadows https://t.co/1NiCPrUZn5,1/23/2020 14:42,15757,0,TRUE,1.22036E+18
Twitter for iPhone,Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries he will spend money helping whoever the Democrat nominee is. By doing this he figures they won’t hit him as hard....,1/23/2020 13:25,18056,80875,FALSE,1.22034E+18
Twitter for iPhone,....during his hopeless “presidential” campaign. They will remain silent! The fact is when Mini losses he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!,1/23/2020 13:25,11185,49931,FALSE,1.22034E+18
Twitter for iPhone,The Democrats &amp; Shifty Schiff whose presentation to the Senate was loaded with lies and misrepresentations are refusing to state that the Obama Administration withheld aid from many countries including Ukraine Pakistan Philippines Egypt Honduras &amp; Mexico. Witch Hunt!,1/23/2020 12:57,22295,76473,FALSE,1.22033E+18
Twitter for iPhone,No matter what you give to the Radical Left Do Nothing Democrats it will never be enough!,1/23/2020 12:54,20951,107909,FALSE,1.22033E+18
Twitter for iPhone,The Democrat House would not give us lawyers or not one witness but now demand that the Republican Senate produce the witnesses that the House never sought or even asked for? They had their chance but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!,1/23/2020 12:52,29246,130447,FALSE,1.22033E+18
Twitter for iPhone,In an Impeachment you can’t use a work of fiction as the theory for the case filling in gaps with presumptions against the President. It was a weak presentation self indulgent &amp; he didn’t deliver the goods.” Robert Charles @HeatherChilders @FoxNews,1/23/2020 12:49,13997,56753,FALSE,1.22033E+18
Twitter for iPhone,....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!,1/23/2020 12:46,11509,44109,FALSE,1.22033E+18
Twitter for iPhone,Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....,1/23/2020 12:45,20546,79103,FALSE,1.22033E+18
Twitter for iPhone,“There is no evidence of a crime.” Robert Charles Fmr Asst Secy of State. The crimes were committed by the other side!,1/23/2020 12:42,16800,72155,FALSE,1.22033E+18
Twitter for iPhone,“Schiff doesn’t have a case telling the truth so he’s manufacturing things.” Rush Limbaugh @foxandfriends,1/23/2020 12:39,16340,73057,FALSE,1.22033E+18
Twitter for iPhone,"RT @RepDougCollins: Chairman Schiff restricted Republican witnesses in the House. Rules Committee Democrats claimed plenty of witnesses…,01-22-2020 23:18:38,20253,0,true,1220123636968890369",,,,,
Twitter for iPhone,RT @SenJohnBarrasso: Today on @NBCNews I discussed how @SpeakerPelosi sat on the articles of impeachment for 33 days. America has seen thi…,1/22/2020 22:25,13621,0,TRUE,1.22011E+18
Twitter for iPhone,RT @RepDougCollins: Despite Democrats’ best attempts to distort the truth ahead of the 2020 election the central facts never change.  Pr…,1/22/2020 22:24,14181,0,TRUE,1.22011E+18
Twitter for iPhone,RT @MarshaBlackburn: We all know Adam Schiff loves hearing himself talk. So let’s give him something to talk about:1) Why did Schiff col…,1/22/2020 22:23,24144,0,TRUE,1.22011E+18
Twitter for iPhone,RT @MarshaBlackburn: The Obama Administration strategically withheld foreign aid:Ukraine - $1B THREATENED TO WITHHOLDPakistan - $800M W…,1/22/2020 22:23,28579,0,TRUE,1.22011E+18
Twitter for iPhone,RT @SenBillCassidy: The rules laid out by @senatemajldr for the impeachment trial follow the Clinton Model which passed 100-0 in 1999. Why…,1/22/2020 22:23,12263,0,TRUE,1.22011E+18
Twitter for iPhone,RT @SenTedCruz: FACT CHECK: Democrats deny Biden corruption,1/22/2020 22:20,9596,0,TRUE,1.22011E+18
Twitter for iPhone,RT @seanhannity: *CRUZ MISSILE*“If you have the facts you bang the facts. If you have the law you bang the law. If you don’t have either…,1/22/2020 22:20,12391,0,TRUE,1.22011E+18
Twitter for iPhone,Sorry if you come you will be immediately sent back! https://t.co/Ba9kmD6HD0,1/22/2020 22:13,26779,105211,FALSE,1.22011E+18
Twitter for iPhone,See you on Friday...Big Crowd! https://t.co/MFyWLG4HFZ,1/22/2020 22:04,26255,102712,FALSE,1.22011E+18
Twitter for iPhone,RT @GOP: Despite Democrats’ best efforts President @realDonaldTrump is more popular than ever! https://t.co/iv29VM1VUr,1/22/2020 21:46,8726,0,TRUE,1.2201E+18
Twitter for iPhone,RT @GOP: Just how weak is the Democrats’ impeachment case against President Trump? Adam Schiff is relitigating RUSSIA and MUELLER.https:…,1/22/2020 21:46,9165,0,TRUE,1.2201E+18
Twitter for iPhone,RT @rww_gop: Americans see through the Democrats’ impeachment sham &amp; it is driving voters to support @realDonaldTrump &amp; Republicans like ne…,1/22/2020 21:45,7635,0,TRUE,1.2201E+18
Twitter for iPhone,RT @GOP: “Not only are the articles of impeachment deficient in their essence but the process used by House Democrats screams of their own…,1/22/2020 21:45,7317,0,TRUE,1.2201E+18
Twitter for iPhone,RT @GOP: .@realDonaldTrump is putting #AmericaFirst when it comes to trade 🙌 https://t.co/2WQ2cFohbx,1/22/2020 21:44,5686,0,TRUE,1.2201E+18
Twitter for iPhone,True! https://t.co/VRyCRDe7Ua,1/22/2020 21:43,12918,53523,FALSE,1.2201E+18
Twitter for iPhone,RT @RandPaul: I heard @realDonaldTrump would like to attend the impeachment trial. Mr. President would love to have you as my guest during…,1/22/2020 21:42,11748,0,TRUE,1.2201E+18
Twitter for iPhone,RT @tedcruz: Announcing #Verdict: a podcast where @michaeljknowles and I discuss the latest from the @realDonaldTrump #ImpeachmentTrial and…,1/22/2020 21:26,4942,0,TRUE,1.2201E+18
Twitter for iPhone,RT @tedcruz: A reminder of what this is all about: any president -- any administration -- is justified in investigating corruption. And t…,1/22/2020 21:25,19388,0,TRUE,1.2201E+18
Twitter for iPhone,RT @DanScavino: https://t.co/OEJUrS9ysn,1/22/2020 21:23,12229,0,TRUE,1.22009E+18
Twitter for iPhone,RT @DanScavino: https://t.co/0DHzW0ls6O,1/22/2020 21:22,7509,0,TRUE,1.22009E+18
Twitter for iPhone,RT @DanScavino: https://t.co/M8KhujWmWu,1/22/2020 21:20,7737,0,TRUE,1.22009E+18
Twitter for iPhone,RT @DanScavino: https://t.co/zl0F8Efmu7,1/22/2020 21:20,18407,0,TRUE,1.22009E+18
Twitter for iPhone,RT @DanScavino: https://t.co/uCHKa2JWoC,1/22/2020 21:18,8984,0,TRUE,1.22009E+18
Twitter for iPhone,RT @Jim_Jordan: House Dems couldn’t be bothered to wait for the Courts to decide on witnesses. They said impeachment was urgent!Now in th…,1/22/2020 21:17,15438,0,TRUE,1.22009E+18
Twitter for iPhone,RT @Jim_Jordan: .@RepAdamSchiff spent his opening arguments trying to relitigate the fake “Russia collusion” narrative.Never forget that…,1/22/2020 21:16,21660,0,TRUE,1.22009E+18
Twitter for iPhone,“NO PRESSURE”,1/22/2020 19:58,21526,128636,FALSE,1.22007E+18
Twitter for iPhone,RT @DonaldJTrumpJr: .@realDonaldTrump makes a very solid point here. Hillary talking about other people’s like-ability is peak 2020. https:…,1/22/2020 19:54,13665,0,TRUE,1.22007E+18
Twitter for iPhone,RT @Mike_Pence: America’s farmers ranchers and manufacturers are WINNING under President @realDonaldTrump!,1/22/2020 19:52,6402,0,TRUE,1.22007E+18
Twitter for iPhone,RT @WhiteHouse: Next stop for USMCA: the desk of President @realDonaldTrump! ✍️  https://t.co/kALpNIPyUv,1/22/2020 19:52,6800,0,TRUE,1.22007E+18
